,Unnamed: 0,time,open,high,low,close,Volume,Volume MA,avg_high_low,avg_open_close,avg_open_close_high_low,bid_price_from_open,bid_price_from_avg_open_close,bid_price_from_avg_high_low,bid_price_from_avg_open_close_high_low,ask_price_from_open,ask_price_from_avg_open_close,ask_price_from_avg_high_low,ask_price_from_avg_open_close_high_low
1474,1474,2021-01-21T09:39:18Z,27150.97,27150.97,27150.95,27150.95,0.004803,0.14359794999999806,27150.96,27150.96,27150.96,27142.27,27142.26,27142.26,27142.26,27159.67,27159.66,27159.66,27159.66
1475,1475,2021-01-21T09:39:20Z,27143.72,27145.38,27128.22,27128.22,0.319993,0.14166429999999808,27136.8,27135.97,27136.38,27135.02,27127.27,27128.1,27127.68,27152.42,27144.67,27145.5,27145.08
1476,1476,2021-01-21T09:39:21Z,27124.79,27128.29,27124.78,27128.29,0.034782,0.13723589999999808,27126.54,27126.54,27126.54,27116.09,27117.84,27117.84,27117.84,27133.49,27135.24,27135.24,27135.24
1477,1477,2021-01-21T09:39:23Z,27128.29,27173.61,27128.29,27147.12,0.295108,0.14598754999999808,27150.95,27137.7,27144.33,27119.59,27129.0,27142.25,27135.63,27136.99,27146.4,27159.65,27153.03
1478,1478,2021-01-21T09:39:24Z,27166.43,27166.43,27166.43,27166.43,0.000943,0.11301954999999808,27166.43,27166.43,27166.43,27157.73,27157.73,27157.73,27157.73,27175.13,27175.13,27175.13,27175.13
1479,1479,2021-01-21T09:39:25Z,27130.97,27130.97,27107.74,27107.74,0.32366300000000003,0.12718794999999808,27119.36,27119.36,27119.36,27122.27,27110.66,27110.66,27110.66,27139.67,27128.06,27128.06,27128.06
1480,1480,2021-01-21T09:39:26Z,27136.76,27144.76,27136.76,27144.76,0.01393,0.12498004999999808,27140.76,27140.76,27140.76,27128.06,27132.06,27132.06,27132.06,27145.46,27149.46,27149.46,27149.46
1481,1481,2021-01-21T09:39:27Z,27149.98,27149.98,27149.98,27149.98,0.000941,0.11512664999999808,27149.98,27149.98,27149.98,27141.28,27141.28,27141.28,27141.28,27158.68,27158.68,27158.68,27158.68
1482,1482,2021-01-21T09:39:28Z,27134.01,27134.01,27134.0,27134.0,0.004894,0.10089634999999812,27134.0,27134.0,27134.0,27125.31,27125.3,27125.3,27125.3,27142.71,27142.7,27142.7,27142.7
1483,1483,2021-01-21T09:39:29Z,27143.86,27143.86,27109.44,27109.44,0.163419,0.1053339499999981,27126.65,27126.65,27126.65,27135.16,27117.95,27117.95,27117.95,27152.56,27135.35,27135.35,27135.35
1484,1484,2021-01-21T09:39:30Z,27142.48,27149.93,27131.06,27133.66,0.029653,0.10244664999999813,27140.5,27138.07,27139.28,27133.78,27129.37,27131.8,27130.58,27151.18,27146.77,27149.2,27147.98
1485,1485,2021-01-21T09:39:31Z,27134.48,27148.22,27125.2,27125.2,0.025874,0.0981779999999981,27136.71,27129.84,27133.28,27125.78,27121.14,27128.01,27124.58,27143.18,27138.54,27145.41,27141.98
1486,1486,2021-01-21T09:39:32Z,27135.39,27151.29,27135.39,27151.29,0.327512,0.10025909999999813,27143.34,27143.34,27143.34,27126.69,27134.64,27134.64,27134.64,27144.09,27152.04,27152.04,27152.04
1487,1487,2021-01-21T09:39:33Z,27150.45,27150.45,27150.45,27150.45,0.002733,0.09504894999999812,27150.45,27150.45,27150.45,27141.75,27141.75,27141.75,27141.75,27159.15,27159.15,27159.15,27159.15
1488,1488,2021-01-21T09:39:34Z,27172.47,27172.47,27155.04,27155.04,0.107307,0.09853724999999812,27163.76,27163.76,27163.76,27163.77,27155.06,27155.06,27155.06,27181.17,27172.46,27172.46,27172.46
1489,1489,2021-01-21T09:39:35Z,27155.06,27174.35,27155.06,27174.35,0.042637,0.10037194999999813,27164.7,27164.7,27164.7,27146.36,27156.0,27156.0,27156.0,27163.76,27173.4,27173.4,27173.4
1490,1490,2021-01-21T09:39:36Z,27174.35,27182.54,27171.07,27182.51,0.124462,0.10501709999999813,27176.8,27178.43,27177.62,27165.65,27169.73,27168.1,27168.92,27183.05,27187.13,27185.5,27186.32
1491,1491,2021-01-21T09:39:37Z,27171.08,27178.97,27171.07,27178.97,0.018596,0.10508539999999814,27175.02,27175.02,27175.02,27162.38,27166.32,27166.32,27166.32,27179.78,27183.72,27183.72,27183.72
1492,1492,2021-01-21T09:39:38Z,27171.07,27177.43,27156.41,27156.41,0.010255,0.09868784999999812,27166.92,27163.74,27165.33,27162.37,27155.04,27158.22,27156.63,27179.77,27172.44,27175.62,27174.03
1493,1493,2021-01-21T09:39:39Z,27162.56,27166.88,27140.95,27140.95,0.022781,0.09371429999999813,27153.92,27151.76,27152.84,27153.86,27143.06,27145.22,27144.14,27171.26,27160.46,27162.62,27161.54
1494,1494,2021-01-21T09:39:40Z,27156.46,27156.46,27142.77,27148.79,0.029468,0.09494754999999812,27149.62,27152.62,27151.12,27147.76,27143.92,27140.92,27142.42,27165.16,27161.32,27158.32,27159.82
1495,1495,2021-01-21T09:39:41Z,27146.53,27146.53,27140.96,27140.96,1.021663,0.13003104999999812,27143.74,27143.74,27143.74,27137.83,27135.04,27135.04,27135.04,27155.23,27152.44,27152.44,27152.44
1496,1496,2021-01-21T09:39:42Z,27132.39,27132.39,27122.2,27129.23,0.120276,0.13430574999999814,27127.3,27130.81,27129.05,27123.69,27122.11,27118.6,27120.35,27141.09,27139.51,27136.0,27137.75
1497,1497,2021-01-21T09:39:43Z,27127.4,27152.79,27127.4,27152.79,0.08808099999999999,0.12395439999999812,27140.1,27140.1,27140.1,27118.7,27131.4,27131.4,27131.4,27136.1,27148.8,27148.8,27148.8
1498,1498,2021-01-21T09:39:44Z,27151.58,27163.16,27137.03,27156.46,0.128479,0.13033119999999815,27150.1,27154.02,27152.06,27142.88,27145.32,27141.4,27143.36,27160.28,27162.72,27158.8,27160.76
1499,1499,2021-01-21T09:39:45Z,27155.9,27166.08,27155.9,27166.08,0.029061,0.11560109999999815,27160.99,27160.99,27160.99,27147.2,27152.29,27152.29,27152.29,27164.6,27169.69,27169.69,27169.69
1500,1500,2021-01-21T09:39:46Z,27174.88,27174.97,27173.09,27174.97,0.034602,0.11663469999999812,27174.03,27174.93,27174.48,27166.18,27166.23,27165.33,27165.78,27183.58,27183.63,27182.73,27183.18
1501,1501,2021-01-21T09:39:47Z,27174.97,27183.45,27174.97,27183.45,0.103538,0.12176454999999813,27179.21,27179.21,27179.21,27166.27,27170.51,27170.51,27170.51,27183.67,27187.91,27187.91,27187.91
1502,1502,2021-01-21T09:39:48Z,27186.55,27187.08,27186.55,27187.08,0.000993,0.12156949999999812,27186.82,27186.82,27186.82,27177.85,27178.12,27178.12,27178.12,27195.25,27195.52,27195.52,27195.52
1503,1503,2021-01-21T09:39:49Z,27188.78,27188.78,27188.77,27188.77,0.010733,0.1139351999999981,27188.78,27188.78,27188.78,27180.08,27180.08,27180.08,27180.08,27197.48,27197.48,27197.48,27197.48
1504,1504,2021-01-21T09:39:50Z,27172.82,27176.92,27165.92,27176.92,0.011661,0.1130355999999981,27171.42,27174.87,27173.14,27164.12,27166.17,27162.72,27164.44,27181.52,27183.57,27180.12,27181.84
1505,1505,2021-01-21T09:39:51Z,27177.32,27186.61,27177.32,27186.61,0.011057,0.11229474999999813,27181.96,27181.96,27181.96,27168.62,27173.26,27173.26,27173.26,27186.02,27190.66,27190.66,27190.66
1506,1506,2021-01-21T09:39:52Z,27178.24,27184.88,27177.32,27177.32,0.012558,0.09654704999999812,27181.1,27177.78,27179.44,27169.54,27169.08,27172.4,27170.74,27186.94,27186.48,27189.8,27188.14
1507,1507,2021-01-21T09:39:53Z,27191.86,27193.59,27191.86,27193.58,0.001368,0.09647879999999813,27192.72,27192.72,27192.72,27183.16,27184.02,27184.02,27184.02,27200.56,27201.42,27201.42,27201.42
1508,1508,2021-01-21T09:39:54Z,27193.59,27194.69,27186.54,27186.54,0.014213,0.0918240999999981,27190.62,27190.06,27190.34,27184.89,27181.36,27181.92,27181.64,27202.29,27198.76,27199.32,27199.04
1509,1509,2021-01-21T09:39:55Z,27194.67,27194.67,27194.67,27194.67,0.001203,0.08975239999999811,27194.67,27194.67,27194.67,27185.97,27185.97,27185.97,27185.97,27203.37,27203.37,27203.37,27203.37
1510,1510,2021-01-21T09:39:56Z,27194.67,27198.67,27194.67,27198.67,0.019076,0.08448309999999813,27196.67,27196.67,27196.67,27185.97,27187.97,27187.97,27187.97,27203.37,27205.37,27205.37,27205.37
1511,1511,2021-01-21T09:39:57Z,27198.97,27200.28,27194.38,27194.38,0.040038,0.08555519999999811,27197.33,27196.68,27197.0,27190.27,27187.98,27188.63,27188.3,27207.67,27205.38,27206.03,27205.7
1512,1512,2021-01-21T09:39:58Z,27201.23,27202.58,27201.23,27202.58,0.005113,0.08529809999999811,27201.9,27201.9,27201.9,27192.53,27193.2,27193.2,27193.2,27209.93,27210.6,27210.6,27210.6
1513,1513,2021-01-21T09:39:59Z,27196.09,27202.61,27196.09,27199.04,0.043076,0.08631284999999811,27199.35,27197.56,27198.46,27187.39,27188.86,27190.65,27189.76,27204.79,27206.26,27208.05,27207.16
1514,1514,2021-01-21T09:40:00Z,27199.74,27200.53,27194.38,27194.38,0.03735,0.0867069499999981,27197.46,27197.06,27197.26,27191.04,27188.36,27188.76,27188.56,27208.44,27205.76,27206.16,27205.96
1515,1515,2021-01-21T09:40:01Z,27186.54,27192.51,27176.21,27178.95,0.554722,0.06335989999999811,27184.36,27182.75,27183.55,27177.84,27174.05,27175.66,27174.85,27195.24,27191.45,27193.06,27192.25
1516,1516,2021-01-21T09:40:02Z,27166.57,27166.57,27144.14,27144.14,0.38771,0.07673159999999811,27155.36,27155.36,27155.36,27157.87,27146.66,27146.66,27146.66,27175.27,27164.06,27164.06,27164.06
1517,1517,2021-01-21T09:40:03Z,27162.34,27166.02,27162.34,27166.02,0.372316,0.09094334999999812,27164.18,27164.18,27164.18,27153.64,27155.48,27155.48,27155.48,27171.04,27172.88,27172.88,27172.88
1518,1518,2021-01-21T09:40:04Z,27159.97,27159.97,27159.71,27159.96,0.06507,0.08777289999999811,27159.84,27159.96,27159.9,27151.27,27151.26,27151.14,27151.2,27168.67,27168.66,27168.54,27168.6
1519,1519,2021-01-21T09:40:05Z,27150.46,27178.95,27150.46,27178.95,0.032007,0.0879201999999981,27164.7,27164.7,27164.7,27141.76,27156.0,27156.0,27156.0,27159.16,27173.4,27173.4,27173.4
1520,1520,2021-01-21T09:40:06Z,27178.86,27178.86,27178.85,27178.85,0.014715,0.08692584999999811,27178.86,27178.86,27178.86,27170.16,27170.16,27170.16,27170.16,27187.56,27187.56,27187.56,27187.56
1521,1521,2021-01-21T09:40:07Z,27178.94,27178.94,27151.82,27171.04,0.025969,0.0830473999999981,27165.38,27174.99,27170.18,27170.24,27166.29,27156.68,27161.48,27187.64,27183.69,27174.08,27178.88
1522,1522,2021-01-21T09:40:08Z,27169.39,27169.39,27169.39,27169.39,0.009799,0.0834876999999981,27169.39,27169.39,27169.39,27160.69,27160.69,27160.69,27160.69,27178.09,27178.09,27178.09,27178.09
1523,1523,2021-01-21T09:40:09Z,27177.97,27177.97,27153.1,27156.6,0.009368,0.08341944999999809,27165.54,27167.28,27166.41,27169.27,27158.58,27156.84,27157.71,27186.67,27175.98,27174.24,27175.11
1524,1524,2021-01-21T09:40:10Z,27157.6,27158.6,27137.06,27156.44,1.001777,0.13292524999999808,27147.83,27157.02,27152.43,27148.9,27148.32,27139.13,27143.73,27166.3,27165.72,27156.53,27161.13
1525,1525,2021-01-21T09:40:11Z,27136.56,27148.47,27136.56,27144.24,0.024319,0.13358834999999808,27142.52,27140.4,27141.46,27127.86,27131.7,27133.82,27132.76,27145.26,27149.1,27151.22,27150.16
1526,1526,2021-01-21T09:40:12Z,27135.96,27138.61,27127.21,27138.61,0.137935,0.1398571999999981,27132.91,27137.28,27135.1,27127.26,27128.58,27124.21,27126.4,27144.66,27145.98,27141.61,27143.8
1527,1527,2021-01-21T09:40:14Z,27128.77,27129.36,27122.17,27129.36,0.048617,0.14221964999999812,27125.76,27129.06,27127.42,27120.07,27120.36,27117.06,27118.72,27137.47,27137.76,27134.46,27136.12
1528,1528,2021-01-21T09:40:15Z,27129.36,27142.61,27129.36,27142.61,0.124709,0.14774444999999814,27135.98,27135.98,27135.98,27120.66,27127.28,27127.28,27127.28,27138.06,27144.68,27144.68,27144.68
1529,1529,2021-01-21T09:40:16Z,27145.51,27145.51,27145.51,27145.51,0.000736,0.14772109999999813,27145.51,27145.51,27145.51,27136.81,27136.81,27136.81,27136.81,27154.21,27154.21,27154.21,27154.21
1530,1530,2021-01-21T09:40:17Z,27151.77,27154.63,27151.77,27154.63,0.9,0.1917672999999981,27153.2,27153.2,27153.2,27143.07,27144.5,27144.5,27144.5,27160.47,27161.9,27161.9,27161.9
1531,1531,2021-01-21T09:40:19Z,27147.71,27165.96,27147.71,27154.2,0.025894,0.19106009999999807,27156.84,27150.96,27153.9,27139.01,27142.26,27148.14,27145.2,27156.41,27159.66,27165.54,27162.6
1532,1532,2021-01-21T09:40:21Z,27160.06,27165.93,27160.06,27165.93,0.007442,0.1911765499999981,27163.0,27163.0,27163.0,27151.36,27154.3,27154.3,27154.3,27168.76,27171.7,27171.7,27171.7
1533,1533,2021-01-21T09:40:22Z,27158.7,27158.7,27154.89,27154.89,0.007303,0.1893878999999981,27156.8,27156.8,27156.8,27150.0,27148.1,27148.1,27148.1,27167.4,27165.5,27165.5,27165.5
1534,1534,2021-01-21T09:40:23Z,27154.62,27154.62,27143.62,27143.62,0.04635,0.1898378999999981,27149.12,27149.12,27149.12,27145.92,27140.42,27140.42,27140.42,27163.32,27157.82,27157.82,27157.82
1535,1535,2021-01-21T09:40:24Z,27142.38,27145.91,27126.84,27126.84,0.112686,0.1677360999999981,27136.38,27134.61,27135.49,27133.68,27125.91,27127.68,27126.79,27151.08,27143.31,27145.08,27144.19
1536,1536,2021-01-21T09:40:25Z,27131.17,27138.1,27130.51,27135.73,0.050937,0.1508974499999981,27134.3,27133.45,27133.88,27122.47,27124.75,27125.6,27125.18,27139.87,27142.15,27143.0,27142.58
1537,1537,2021-01-21T09:40:26Z,27128.2,27128.2,27128.2,27128.2,0.007994,0.1326813499999981,27128.2,27128.2,27128.2,27119.5,27119.5,27119.5,27119.5,27136.9,27136.9,27136.9,27136.9
1538,1538,2021-01-21T09:40:27Z,27141.66,27150.39,27137.61,27137.61,0.027129,0.1307842999999981,27144.0,27139.64,27141.82,27132.96,27130.94,27135.3,27133.12,27150.36,27148.34,27152.7,27150.52
1539,1539,2021-01-21T09:40:28Z,27137.61,27139.11,27131.15,27139.11,0.011779,0.1297728999999981,27135.13,27138.36,27136.74,27128.91,27129.66,27126.43,27128.04,27146.31,27147.06,27143.83,27145.44
1540,1540,2021-01-21T09:40:29Z,27137.61,27182.97,27131.16,27141.88,3.5909440000000004,0.3085843499999981,27157.06,27139.75,27148.41,27128.91,27131.05,27148.36,27139.71,27146.31,27148.45,27165.76,27157.11
1541,1541,2021-01-21T09:40:30Z,27132.52,27143.2,27131.2,27132.52,0.093409,0.3119563499999981,27137.2,27132.52,27134.86,27123.82,27123.82,27128.5,27126.16,27141.22,27141.22,27145.9,27143.56
1542,1542,2021-01-21T09:40:31Z,27139.92,27153.44,27124.65,27134.51,0.522763,0.3376045499999981,27139.04,27137.21,27138.13,27131.22,27128.51,27130.34,27129.43,27148.62,27145.91,27147.74,27146.83
1543,1543,2021-01-21T09:40:32Z,27166.92,27168.97,27166.92,27168.97,0.059391,0.3401056999999981,27167.94,27167.94,27167.94,27158.22,27159.24,27159.24,27159.24,27175.62,27176.64,27176.64,27176.64
1544,1544,2021-01-21T09:40:33Z,27151.18,27167.19,27131.26,27167.19,0.406477,0.3103406999999981,27149.22,27159.18,27154.2,27142.48,27150.48,27140.52,27145.5,27159.88,27167.88,27157.92,27162.9
1545,1545,2021-01-21T09:40:34Z,27166.55,27166.55,27166.53,27166.53,0.00361,0.3093052499999981,27166.54,27166.54,27166.54,27157.85,27157.84,27157.84,27157.84,27175.25,27175.24,27175.24,27175.24
1546,1546,2021-01-21T09:40:35Z,27166.53,27166.53,27148.6,27148.6,0.187971,0.3118070499999981,27157.56,27157.56,27157.56,27157.83,27148.86,27148.86,27148.86,27175.23,27166.26,27166.26,27166.26
1547,1547,2021-01-21T09:40:36Z,27140.11,27140.11,27131.26,27131.26,0.109458,0.3148490999999981,27135.68,27135.68,27135.68,27131.41,27126.98,27126.98,27126.98,27148.81,27144.38,27144.38,27144.38
1548,1548,2021-01-21T09:40:37Z,27141.08,27141.08,27131.2,27137.47,0.0096,0.3090936499999981,27136.14,27139.28,27137.71,27132.38,27130.58,27127.44,27129.01,27149.78,27147.98,27144.84,27146.41
1549,1549,2021-01-21T09:40:39Z,27145.46,27154.79,27145.46,27154.79,0.100619,0.3140877999999981,27150.12,27150.12,27150.12,27136.76,27141.42,27141.42,27141.42,27154.16,27158.82,27158.82,27158.82
1550,1550,2021-01-21T09:40:40Z,27151.57,27167.52,27151.57,27167.52,0.005767,0.2693761499999981,27159.54,27159.54,27159.54,27142.87,27150.84,27150.84,27150.84,27160.27,27168.24,27168.24,27168.24
1551,1551,2021-01-21T09:40:41Z,27166.16,27166.93,27151.7,27166.93,0.036988,0.2699308499999981,27159.32,27166.54,27162.93,27157.46,27157.84,27150.62,27154.23,27174.86,27175.24,27168.02,27171.63
1552,1552,2021-01-21T09:40:42Z,27153.09,27153.09,27152.56,27152.56,0.058393,0.2724783999999981,27152.82,27152.82,27152.82,27144.39,27144.12,27144.12,27144.12,27161.79,27161.52,27161.52,27161.52
1553,1553,2021-01-21T09:40:43Z,27153.72,27153.72,27153.72,27153.72,0.051,0.274663249999998,27153.72,27153.72,27153.72,27145.02,27145.02,27145.02,27145.02,27162.42,27162.42,27162.42,27162.42
1554,1554,2021-01-21T09:40:44Z,27163.11,27163.44,27154.95,27163.44,0.085756,0.276633549999998,27159.2,27163.28,27161.24,27154.41,27154.58,27150.5,27152.54,27171.81,27171.98,27167.9,27169.94
1555,1555,2021-01-21T09:40:45Z,27163.43,27163.44,27156.08,27156.08,0.010022,0.2715003499999981,27159.76,27159.76,27159.76,27154.73,27151.06,27151.06,27151.06,27172.13,27168.46,27168.46,27168.46
1556,1556,2021-01-21T09:40:46Z,27157.78,27176.68,27150.0,27150.0,0.068871,0.27239704999999803,27163.34,27153.89,27158.62,27149.08,27145.19,27154.64,27149.92,27166.48,27162.59,27172.04,27167.32
1557,1557,2021-01-21T09:40:47Z,27150.0,27150.0,27150.0,27150.0,0.004489,0.272221799999998,27150.0,27150.0,27150.0,27141.3,27141.3,27141.3,27141.3,27158.7,27158.7,27158.7,27158.7
1558,1558,2021-01-21T09:40:48Z,27151.32,27160.13,27150.22,27160.13,0.041202,0.272925449999998,27155.18,27155.72,27155.45,27142.62,27147.02,27146.48,27146.75,27160.02,27164.42,27163.88,27164.15
1559,1559,2021-01-21T09:40:49Z,27160.15,27176.69,27157.11,27176.69,0.263629,0.285517949999998,27166.9,27168.42,27167.66,27151.45,27159.72,27158.2,27158.96,27168.85,27177.12,27175.6,27176.36
1560,1560,2021-01-21T09:40:50Z,27177.18,27182.87,27177.18,27182.87,0.005481000000000001,0.10624479999999804,27180.02,27180.02,27180.02,27168.48,27171.32,27171.32,27171.32,27185.88,27188.72,27188.72,27188.72
1561,1561,2021-01-21T09:40:51Z,27164.05,27179.91,27132.66,27132.66,2.5580540000000003,0.22947704999999802,27156.28,27148.36,27152.32,27155.35,27139.66,27147.58,27143.62,27172.75,27157.06,27164.98,27161.02
1562,1562,2021-01-21T09:40:53Z,27161.48,27161.48,27161.48,27161.48,0.000602,0.203368999999998,27161.48,27161.48,27161.48,27152.78,27152.78,27152.78,27152.78,27170.18,27170.18,27170.18,27170.18
1563,1563,2021-01-21T09:40:54Z,27178.09,27178.09,27159.97,27159.97,0.012847,0.201041799999998,27169.03,27169.03,27169.03,27169.39,27160.33,27160.33,27160.33,27186.79,27177.73,27177.73,27177.73
1564,1564,2021-01-21T09:40:55Z,27165.41,27165.41,27165.41,27165.41,0.0006,0.18074794999999802,27165.41,27165.41,27165.41,27156.71,27156.71,27156.71,27156.71,27174.11,27174.11,27174.11,27174.11
1565,1565,2021-01-21T09:40:56Z,27165.78,27180.65,27156.96,27180.65,0.085812,0.18485804999999805,27168.8,27173.22,27171.01,27157.08,27164.52,27160.1,27162.31,27174.48,27181.92,27177.5,27179.71
1566,1566,2021-01-21T09:40:57Z,27171.36,27181.32,27161.48,27172.98,0.051153,0.17801714999999801,27171.4,27172.17,27171.78,27162.66,27163.47,27162.7,27163.08,27180.06,27180.87,27180.1,27180.48
1567,1567,2021-01-21T09:40:58Z,27173.98,27173.98,27173.98,27173.98,0.0015,0.17261924999999806,27173.98,27173.98,27173.98,27165.28,27165.28,27165.28,27165.28,27182.68,27182.68,27182.68,27182.68
1568,1568,2021-01-21T09:41:01Z,27165.06,27165.06,27160.16,27160.16,0.023886,0.17333354999999806,27162.61,27162.61,27162.61,27156.36,27153.91,27153.91,27153.91,27173.76,27171.31,27171.31,27171.31
1569,1569,2021-01-21T09:41:02Z,27171.01,27172.86,27171.01,27172.86,0.29962,0.18328359999999802,27171.94,27171.94,27171.94,27162.31,27163.24,27163.24,27163.24,27179.71,27180.64,27180.64,27180.64
1570,1570,2021-01-21T09:41:03Z,27174.98,27181.32,27174.98,27181.32,0.008629000000000001,0.18342669999999806,27178.15,27178.15,27178.15,27166.28,27169.45,27169.45,27169.45,27183.68,27186.85,27186.85,27186.85
1571,1571,2021-01-21T09:41:05Z,27181.24,27181.32,27172.21,27181.32,0.031872000000000004,0.18317089999999805,27176.76,27181.28,27179.02,27172.54,27172.58,27168.06,27170.32,27189.94,27189.98,27185.46,27187.72
1572,1572,2021-01-21T09:41:06Z,27177.08,27181.32,27177.08,27181.32,0.106449,0.18557369999999804,27179.2,27179.2,27179.2,27168.38,27170.5,27170.5,27170.5,27185.78,27187.9,27187.9,27187.9
1573,1573,2021-01-21T09:41:07Z,27181.12,27199.98,27181.12,27189.62,0.017987,0.18392304999999806,27190.55,27185.37,27187.96,27172.42,27176.67,27181.85,27179.26,27189.82,27194.07,27199.25,27196.66
1574,1574,2021-01-21T09:41:08Z,27197.23,27197.23,27194.36,27194.36,0.006323,0.179951399999998,27195.8,27195.8,27195.8,27188.53,27187.1,27187.1,27187.1,27205.93,27204.5,27204.5,27204.5
1575,1575,2021-01-21T09:41:09Z,27200.0,27200.0,27194.36,27200.0,0.0594,0.18242029999999804,27197.18,27200.0,27198.59,27191.3,27191.3,27188.48,27189.89,27208.7,27208.7,27205.88,27207.29
1576,1576,2021-01-21T09:41:10Z,27197.21,27197.21,27185.0,27185.0,0.012078,0.17958064999999798,27191.1,27191.1,27191.1,27188.51,27182.4,27182.4,27182.4,27205.91,27199.8,27199.8,27199.8
1577,1577,2021-01-21T09:41:11Z,27186.36,27199.94,27186.36,27193.58,0.009678,0.17984009999999806,27193.15,27189.97,27191.56,27177.66,27181.27,27184.45,27182.86,27195.06,27198.67,27201.85,27200.26
1578,1578,2021-01-21T09:41:12Z,27189.43,27189.43,27189.29,27189.29,0.010251,0.17829254999999794,27189.36,27189.36,27189.36,27180.73,27180.66,27180.66,27180.66,27198.13,27198.06,27198.06,27198.06
1579,1579,2021-01-21T09:41:13Z,27186.36,27199.09,27186.36,27199.09,0.010172,0.16561969999999798,27192.72,27192.72,27192.72,27177.66,27184.02,27184.02,27184.02,27195.06,27201.42,27201.42,27201.42
1580,1580,2021-01-21T09:41:14Z,27191.62,27191.62,27175.06,27187.51,0.128909,0.17179109999999798,27183.34,27189.56,27186.45,27182.92,27180.86,27174.64,27177.75,27200.32,27198.26,27192.04,27195.15
1581,1581,2021-01-21T09:41:15Z,27174.56,27174.56,27173.96,27173.96,0.002989,0.044037849999997984,27174.26,27174.26,27174.26,27165.86,27165.56,27165.56,27165.56,27183.26,27182.96,27182.96,27182.96
1582,1582,2021-01-21T09:41:16Z,27177.38,27190.63,27177.38,27190.63,0.068094,0.04741244999999798,27184.0,27184.0,27184.0,27168.68,27175.3,27175.3,27175.3,27186.08,27192.7,27192.7,27192.7
1583,1583,2021-01-21T09:41:17Z,27177.38,27189.81,27176.58,27177.38,0.02484,0.04801209999999798,27183.2,27177.38,27180.29,27168.68,27168.68,27174.5,27171.59,27186.08,27186.08,27191.9,27188.99
1584,1584,2021-01-21T09:41:18Z,27186.06,27188.55,27177.38,27188.54,0.035436,0.049753899999997984,27182.96,27187.3,27185.13,27177.36,27178.6,27174.26,27176.43,27194.76,27196.0,27191.66,27193.83
1585,1585,2021-01-21T09:41:19Z,27186.06,27192.4,27186.06,27192.4,0.004218,0.045674199999997986,27189.23,27189.23,27189.23,27177.36,27180.53,27180.53,27180.53,27194.76,27197.93,27197.93,27197.93
1586,1586,2021-01-21T09:41:20Z,27187.17,27187.17,27187.17,27187.17,0.006358,0.04343444999999798,27187.17,27187.17,27187.17,27178.47,27178.47,27178.47,27178.47,27195.87,27195.87,27195.87,27195.87
1587,1587,2021-01-21T09:41:21Z,27186.07,27186.07,27186.07,27186.07,0.002899,0.043504399999997986,27186.07,27186.07,27186.07,27177.37,27177.37,27177.37,27177.37,27194.77,27194.77,27194.77,27194.77
1588,1588,2021-01-21T09:41:22Z,27186.66,27200.0,27186.66,27200.0,0.086354,0.046627799999997985,27193.33,27193.33,27193.33,27177.96,27184.63,27184.63,27184.63,27195.36,27202.03,27202.03,27202.03
1589,1589,2021-01-21T09:41:23Z,27200.0,27200.01,27200.0,27200.0,0.685124,0.06590299999999798,27200.0,27200.0,27200.0,27191.3,27191.3,27191.3,27191.3,27208.7,27208.7,27208.7,27208.7
1590,1590,2021-01-21T09:41:24Z,27200.0,27200.01,27176.02,27185.23,0.71099,0.101021049999998,27188.02,27192.62,27190.32,27191.3,27183.92,27179.32,27181.62,27208.7,27201.32,27196.72,27199.02
1591,1591,2021-01-21T09:41:25Z,27182.85,27185.22,27169.19,27169.19,0.032296000000000005,0.101042249999998,27177.2,27176.02,27176.61,27174.15,27167.32,27168.5,27167.91,27191.55,27184.72,27185.9,27185.31
1592,1592,2021-01-21T09:41:26Z,27182.84,27195.45,27151.29,27195.45,2.36741,0.214090299999998,27173.37,27189.14,27181.26,27174.14,27180.44,27164.67,27172.56,27191.54,27197.84,27182.07,27189.96
1593,1593,2021-01-21T09:41:27Z,27192.37,27192.37,27192.37,27192.37,0.014693,0.213925599999998,27192.37,27192.37,27192.37,27183.67,27183.67,27183.67,27183.67,27201.07,27201.07,27201.07,27201.07
1594,1594,2021-01-21T09:41:28Z,27192.34,27192.34,27192.27,27192.28,0.013445,0.214281699999998,27192.3,27192.31,27192.31,27183.64,27183.61,27183.6,27183.61,27201.04,27201.01,27201.0,27201.01
1595,1595,2021-01-21T09:41:29Z,27192.27,27192.27,27192.27,27192.27,0.02195,0.21240919999999802,27192.27,27192.27,27192.27,27183.57,27183.57,27183.57,27183.57,27200.97,27200.97,27200.97,27200.97
1596,1596,2021-01-21T09:41:30Z,27192.01,27192.01,27169.96,27169.96,0.104332,0.21702189999999805,27180.98,27180.98,27180.98,27183.31,27172.28,27172.28,27172.28,27200.71,27189.68,27189.68,27189.68
1597,1597,2021-01-21T09:41:31Z,27169.96,27192.64,27169.96,27192.64,0.02185,0.21763049999999806,27181.3,27181.3,27181.3,27161.26,27172.6,27172.6,27172.6,27178.66,27190.0,27190.0,27190.0
1598,1598,2021-01-21T09:41:32Z,27194.0,27194.0,27189.96,27194.0,0.016374,0.21793664999999804,27191.98,27194.0,27192.99,27185.3,27185.3,27183.28,27184.29,27202.7,27202.7,27200.68,27201.69
